28,726543,3.8841393218530675
28,1302842,3.1150422836038274
28,2368618,3.8103559509567932
28,2426587,3.744941053104755
28,1800320,3.4241095798269376
28,954289,3.5601498456994403
28,2135123,3.336343120240394
28,2358799,4.004632610716487
28,1410683,3.0672228464068594
28,2297858,4.218592498086425
28,768309,3.1847248635451253
28,1209343,3.4320115796718103
28,290700,3.7395748129252775
28,2597191,4.005341738853109
28,2458704,3.433229345967858
28,250509,3.08672589825241
28,852524,2.994974642633008
28,525679,3.208447980574783
28,2584528,4.0997616948951485
28,287224,3.9705659742761443
28,1524964,3.030096627654898
28,1610877,4.021451959742484
28,2106971,3.7992980419202373
28,1026246,4.225874169479425
28,1565489,3.1647438866831727
28,2091736,4.343018883613287
28,75384,3.5537006562644553
28,152807,4.040454509209814
28,633303,4.776404956898189
28,439968,3.7493650467881077
28,1608960,3.9757380755001734
28,2218826,3.6547504261676
28,2095640,2.8744465528831165
28,1234163,3.5049256074222814
28,520803,3.9555975033332476
28,2015904,3.7346348491754697
28,1750778,3.7505746662862562
28,1581834,3.8503690063489655
28,2622076,3.062802368200618
28,276272,3.7074840053973634
28,2640999,0.9318593428073962
28,2147894,2.539508271585479
28,1796481,4.344448834402799
28,527953,3.6829864421029908
28,1601820,4.337701158374951
28,1573228,2.8147310004563675
28,2173717,3.5282320684661723
28,1018210,4.066375613515686
28,62655,2.88214602083234
28,854318,3.6053194600086145
28,2590509,3.874230171439475
28,1318386,3.2363304880994637
28,1561863,3.8484294776322843
28,1445724,3.890455005378917
28,2570444,3.1128415349244674
28,2532407,3.319472639445565
28,1028078,3.493790770220898
28,894519,3.2913782667865283
28,1062246,3.204396631384774
28,2423718,3.8464868922693807
28,1572525,3.8848963527956646
28,361886,3.1566162808199616
28,2286380,4.3149605678395195
28,1957786,3.8501412670309203
28,92116,3.706518599354339
28,2070031,3.011739712250007
28,1103863,4.279756915864991
28,2420257,3.4767102511169945
28,2101762,3.782643128445781
28,2374782,4.135184996335027
28,874883,3.7977336314248324
28,1258560,3.1557792204280273
28,804974,3.9999346589371503
28,1626928,3.3448464720234274
28,560086,2.918555566909842
28,1473192,3.389861982855691
28,1354427,3.4432933790477405
28,778246,4.021084591363038
28,138232,3.9020821458950703
28,2229986,3.762673874548868
28,1811688,3.770503021983272
28,1217553,3.7219069361310315
28,2297136,2.033414822177553
28,436156,3.3403035764820466
28,1279283,3.8205830885882013
28,220334,3.4785028074240456
28,1968862,3.8569050929248383
28,524619,3.9987114546667146
28,1938729,3.541651502005441
28,2554058,4.657342044918458
28,1551671,3.953460724109268
28,241395,3.706831975593103
28,2152856,3.7779355483110026
28,1756369,2.895036721948694
28,1575539,3.3456760986351917
28,2087190,3.2901527871968366
28,2086206,4.208933213299039
28,452001,4.528492613943715
28,1874342,3.0657314376792772
28,1514852,2.750953520128754
28,1535722,3.834819442199418
28,390371,3.5043065279004217
28,1816622,4.0914512111486045
28,1015930,3.694624462587514
28,1704223,2.9229775619062615
28,1015237,3.5555891828897117
28,1134864,3.5536961031520593
28,282447,4.260129163005578
28,2586558,3.7640043491023367
28,773432,4.537421642283178
28,384255,3.765476698735541
28,789239,4.067536319161853
28,2334279,3.8288201672680575
28,148707,3.5347291115837693
28,2015182,3.608761710308242
28,2047862,3.6658926244845684
28,549262,3.70431790997543
28,852275,3.3104027435027445
28,1680398,3.5881315384594323
28,948541,3.1865423347910617
28,2617292,4.664743303794682
28,1665250,3.7498327711365014
28,1452283,3.6973818073520004
28,660279,4.272642021290039
28,1317671,3.193430847246234
28,2411618,2.9458993639411135
28,648874,3.890256266885837
28,577774,3.365914605409553
28,721036,3.5044898093155514
28,214501,3.93876524854233
28,2086901,3.6797488536385625
28,2254121,3.6424247919261736
28,1072294,3.6868011915806704
28,1787038,4.099992641255225
28,650517,3.9113000916869987
28,38284,3.647152445971052
28,1855590,4.026196452338169
28,1740380,4.283858211196361
28,2363228,3.6797056388737563
28,1497750,3.621491038137408
28,11462,3.604991039575536
28,1041872,4.175216570338527
28,356644,3.461623028748023
28,2445266,3.7444271488958516
28,1983362,3.1386895489393205
28,591184,4.318709071420872
28,1983891,4.085708345253043
28,1567970,3.6996693981560185
28,2421428,3.73613485830937
28,633151,3.716499285209142
28,1553965,3.2717253776234565
28,1720068,3.186330159590116
28,551388,4.0548059312900975
28,417746,4.030345796685079
28,1054695,3.5018390737239953
28,1543837,3.3525400226195488
28,1530363,3.7877624115627375
28,584839,3.6986610103265036
28,498716,4.696340031542613
28,2051579,4.801153633291319
28,1006470,3.2628574129317234
28,2345117,3.1672932318096416
28,633156,3.6203497568036096
28,161313,3.6936543044236867
28,1681964,3.4564016307532017
28,1939632,3.587984286703122
28,2147527,2.1731816646264637
28,998046,4.579675682503654
28,1886585,3.177899466900955
28,245519,4.094669959215726
28,1192843,2.9705005755250355
28,1700919,3.267632328674304
28,618778,3.473793437802717
28,1253043,3.8533823679188584
28,2375058,4.6876235991635955
28,1536121,4.074911527695934
28,70050,3.871271002604163
28,1896177,3.9227427175925147
28,355078,2.846582437233273
28,2126579,3.4889999065466393
28,1200002,3.7947209368397714
28,206826,3.62710087693168
28,753901,3.349984403739701
28,674927,2.953468895602982
28,1744093,3.442149005877652
28,1770828,2.432808948401974
28,295708,3.4754016157287757
28,721406,3.4075174949383715
28,2632019,3.4226365304434805
28,1571424,3.214981249153957
28,1745577,0.0
28,780390,3.5372849967206927
28,2493476,4.139674771982954
28,1772538,3.5230265070588738
28,951697,3.9514439071159018
28,2087615,3.385319140317173
28,2191367,3.1355514339916395
28,2524183,3.624131641847826
28,12812,3.7938608228331865
28,2598477,3.80322255567079
28,1370506,3.3528933430565604
28,287114,3.476846429191694
28,1560395,3.0796752204308935
28,2483294,4.234446192384763
28,2343970,3.723723083556973
28,2021291,4.202035475308401
28,705534,3.56966566329501
28,2140569,3.697292087151934
28,1747369,3.6935359522922164
28,1926272,3.700656116801642
28,1918,3.0746732623626674
28,1963686,3.819244638463422
28,798104,3.9080305990843542
28,1498221,3.6998691024120127
28,747667,3.839007307053257
28,1929765,3.3610690261232277
28,1745463,3.500973002359358
28,1518104,3.8198571877042946
28,1007172,3.842104490535312
28,39551,3.427776299645726
28,2252217,3.9367358391988625
28,2262335,3.0173813924621418
28,336578,0.0
28,828045,4.314945845777952
28,2138793,3.03032000280449
28,1213065,3.9106122684066875
28,472734,3.9715506411336805
28,1889712,3.8013567658018097
28,6766,3.7472553091791654
28,1227241,3.074720577508522
28,2057611,4.648554295687749
28,2169063,4.375451962454065
28,1105686,4.340212062661396
28,1584985,4.457379456994642
28,1088073,3.7832527608584368
28,2427026,3.0755252170727108
28,446086,3.3738618940771707
28,1716427,3.463948651261277
28,601317,3.7435028365601664
28,1562856,3.5322178519395724
28,1474057,3.201480630833608
28,625957,4.346207640369258
28,1743850,3.5317031998163815
28,291135,3.4639795997888956
28,1880119,4.122000637653764
28,2445183,3.2997653332820485
28,753003,3.3866088359774986
28,2126686,3.7697210035194972
28,887393,4.14301280008366
28,505109,3.4349241468394887
28,2179596,3.7044043773158344
28,2458826,3.8521328164102444
28,726342,4.270272474435144
28,37547,3.883001592491281
28,1488400,3.5650680129272647
28,2143735,3.4687870415762414
28,2552767,3.200285826406314
28,1782115,3.9977219262998567
28,485601,3.932967298788905
28,1281478,4.04763291597307
28,78573,2.532094498182241
28,267231,3.6765814141536346
28,295936,3.5649810505342776
28,1046721,2.957131039486892
28,1249490,4.871921594902917
28,1302590,3.026651904602539
28,300720,3.0131355364074373
28,1636243,3.5323872040500985
28,311122,3.828871509261997
28,1228654,3.573860231204102
28,2160087,3.7794360774484406
28,691272,3.98268228965949
28,670464,4.517870623939679
28,1290593,4.204173886168861
28,2051584,3.724527062727557
28,1074260,4.679518728601844
28,1327792,3.9040356229264486
28,459468,4.853934731448459
28,2493423,3.0498986003858906
28,2597934,3.3932771083302478
28,714802,4.6018581809627515
28,1658790,3.4488228261151237
28,27753,3.780423577310549
28,982594,3.7234965023329716
28,2208977,3.7059181566380737
28,1811676,2.9927608117823565
28,279477,4.076203018362024
28,2063973,4.34718806888483
28,1225759,3.905719935732126
28,1169809,4.439496233939711
28,1646639,3.766923978966363
28,1562395,4.185606780643574
28,319268,3.5791577106084262
28,1629456,4.625868961803245
28,590515,4.450491014333852
28,1739532,3.479122720283963
28,993423,3.9835402567868488
28,875719,4.207709383278715
28,2507981,4.08577520227284
28,771125,3.6862923945461477
28,2522831,3.4842206572515177
43,1515355,3.266615359628231
48,264160,4.151414562391084
48,2259279,4.631164127515281
48,686510,3.6792130997342904
48,1882485,4.605816764649575
48,2062763,3.7562754870479202
48,526568,2.84027385519141
48,2023883,4.2511831230633526
48,310187,3.1299487993911685
48,659029,3.434733303367602
48,1660196,5.076540064321162
48,1737149,4.139670168265333
48,424620,3.7953615841301036
48,554192,2.790649097437727
48,2514777,3.038225193267945
48,2496629,3.5870766953233892
48,206272,4.219117720100469
48,1629440,4.506415923312659
48,31259,4.494759760286397
48,71594,2.780951869072307
48,2350500,2.959145804469828
48,669659,3.5917655036154663
48,1857889,2.811380881143919
48,654316,3.5218238655542153
48,386947,3.2174837878973483
48,2591450,4.170398451838669
48,520371,3.3907233978786966
48,2248596,3.6705934900516257
48,563942,3.5045254674709923
48,1078644,4.6096568041428165
48,1093643,3.272196729699234
48,1986816,4.382451467562249
48,2186920,4.167147913837056
48,2458372,4.2363393349344705
48,2341845,4.343345494001117
48,1015473,4.21157894394108
48,964622,4.795145327552216
48,1462208,3.8795885092452367
48,27061,4.7996147171686125
48,1343136,3.881485973733052
48,353369,3.67737465279658
48,2489377,4.738978430312982
48,1021435,3.5714311157455727
48,1639792,1.4461419758233627
48,2502098,3.6983350135735042
48,2355940,3.950210701262386
48,376153,3.8296335700875757
48,1074260,4.52671759362237
48,1991613,4.031426395953253
48,2406002,2.885222237196571
48,1789838,3.8345415071899347
48,1125075,3.309613799010356
48,1640555,3.5961810264786553
48,520675,3.413000665504951
61,1945693,4.1742219047109295
61,1640271,2.411261395331954
61,38946,2.94254545610442
64,2043109,2.147245034353366
64,2519397,2.4512519965593156
64,752642,1.2732211447383892
66,1120581,2.19814306922475
66,1494197,4.336533651883468
92,1935793,1.7723160711249837
96,401047,2.4918974169643655
96,411705,3.661156614083823
96,2156497,2.978438922666554
96,738964,3.5226169434020655
96,682963,3.245807410931734
96,382773,3.348223692594399
96,2118461,4.057989944807207
111,638344,3.5959785346279465
111,1332360,2.4798790475431076
111,1943087,3.626716643998851
111,2209044,3.5758316310624276
111,180200,3.526981531304955
111,528423,3.065067948052759
111,771805,3.5512173945206102
111,2491997,3.6037471049552297
111,1468138,3.2408813613172125
111,771888,2.7638148266540723
111,360412,4.023697654745666
111,1675105,2.943306876737719
111,2602249,2.533439161881697
111,1902434,3.224414326014666
111,1521508,3.1142382937348705
111,473516,2.7120853219724435
111,1030669,4.097641778767779
111,1734512,3.029863964344525
111,214955,3.395775770857186
111,385977,3.037404319510556
111,1702892,2.9408095249064417
111,133119,3.3105963441867208
111,1870572,4.848842485830637
111,1750785,2.8519579848627328
111,1123540,2.863676413367486
111,247999,3.220672839477084
111,2010893,3.073981085999817
111,78584,4.155675239726268
111,1977612,3.3513206638995143
111,962564,3.1534871410203196
111,1072906,2.4188643607785325
111,727242,0.7406263558526032
111,1621546,2.876813708183925
111,921502,3.324002958936007
111,306350,2.912147341665387
111,1579616,4.117136869646817
111,2183370,3.083050826648816
111,523130,2.766575820871773
111,488116,3.017057388055287
111,1200886,3.285618727431568
111,1121380,3.162387916009294
111,1291817,2.6250327627717587
111,991670,3.927100068598707
111,920932,3.2080896450798124
111,2062350,3.26525420311017
111,371785,3.71851909269196
111,892994,3.789268396242238
111,1702570,3.331597592360068
111,1062876,3.0358749466189168
111,2098310,3.043133662254073
111,2618990,3.6632903825135976
111,2139610,4.079446484466367
111,1532984,2.765763423381122
111,1562484,2.7151123590761697
111,1007577,2.4324480718641093
111,1806991,3.718221417481714
111,1090765,3.2377369420810935
111,1163832,2.8407024649308505
111,2613456,3.1876037102297334
111,808604,2.8876210194267387
111,2138216,3.6525947352369763
111,135973,3.292151246413727
111,2401140,3.0251796839488785
111,1908434,3.012986135001928
111,751308,3.361763996201354
111,1670302,3.1302236890275363
111,1386805,2.3868380255889985
111,2491645,2.5982058871249505
111,2132231,2.9882719477689617
111,1551109,4.090762132569
111,2629599,3.6657472600344545
111,1898310,2.8583628876705376
111,1696279,2.638673478055206
111,424542,4.116074949804577
111,2456767,4.409011624394512
111,1951741,2.1805480303513196
111,481813,3.575250894350211
111,1652105,2.5061769311082442
111,1022653,2.769613924895015
111,2024808,2.2770090331475137
111,1902117,4.449822198901631
111,2627800,2.5442914372009824
111,1824459,3.562915690270233
111,238647,3.5427253202499713
111,2030198,2.9671162955595096
111,1167549,3.0320286167936663
111,1273501,3.628135314654327
111,2124931,2.1775947917088514
111,545306,2.8937159167699966
111,838669,2.937119429295467
111,682560,3.153772429726789
111,1943954,4.185606458188577
111,735278,3.067167603206077
111,206243,2.9209655309957294
111,721369,2.7371436925071624
111,2467365,2.602222542286559
111,1724939,3.566261636701863
111,769162,2.6240205726842403
111,1291455,2.5059853398050933
111,302304,3.1657970061056084
111,1693237,2.5190798203259175
111,1462360,3.0372897114130453
111,1102418,4.281143734166803
111,2245965,3.0313511937650737
111,2417531,2.8166343131365617
111,2134641,2.9158116322769065
111,263743,2.5952616763071905
111,674160,3.0819829075417133
111,1664010,3.9334424491758258
111,970628,2.7213219706493996
111,776905,3.661047903667498
111,1233953,3.7931035959515054
111,1883050,3.9120808155895332
111,681642,3.2909281790799323
111,1730558,1.762307615864446
111,572481,1.0530314990648657
111,329958,1.9151953746154216
111,1417273,2.8606180053173227
111,2358990,2.838940277605153
111,1138840,2.806557415308374
111,2006505,2.9286897878907365
111,2241438,3.5856456675441795
111,46231,3.2385509784833517
111,2256731,2.228905362418044
111,2087190,2.8025740281769616
111,163951,3.020661884133209
111,802876,2.9288601812767725
111,1922494,3.6975352539257926
111,2389860,4.112957336878558
111,964513,3.2327103479970085
111,1974864,3.8779290759871703
111,1719565,2.983674452922011
111,2454811,3.203608631331355
111,951494,3.769602058308511
111,1744075,3.0237593692927884
111,2415838,2.6828896206200654
111,892694,3.595171060996484
111,18830,3.444338830317013
111,1223933,3.170640713118849
111,2113709,2.4674988069034205
111,395176,3.0673794455950816
111,1266708,2.7901207245724695
111,795714,2.945009168085322
111,870065,2.9779218306613533
111,1392742,3.4119891986444078
111,2517938,3.1170799673648477
111,608234,3.2868015658361247
111,165545,3.1212441846372085
111,1203374,2.899327990650749
111,7949,2.782590305759312
111,1984819,3.6942660090628343
111,1526116,2.8973104692212086
111,1902609,2.298674447584487
111,1180237,3.434621194262473
111,2638572,2.7553460334409077
111,1549954,2.735847560988
111,564225,2.4819191774888774
111,306658,2.696108684993452
111,1788180,2.1203793626205107
111,2556571,3.030546993670018
111,1122390,4.501094268929368
111,1964531,2.586657776336807
111,357087,2.8646439880045884
111,718685,2.869302071802975
111,1513550,2.584086000933517
111,808382,2.9597845249190984
111,2125582,3.5111362772032146
111,373013,3.1234118322036606
111,530238,3.2603049522038763
111,650227,2.9938403557352364
111,337915,3.2304217755810587
111,1104245,2.8885688647570062
111,2432433,4.36642567072609
111,1963736,2.57906485714423
111,2182671,3.4963659704430174
111,2642403,4.014217761560392
111,2420259,2.4809618291281845
111,545639,2.720371374638996
111,578869,3.167639824201869
111,1338011,3.0575128635399014
111,1627955,1.6311075839314406
111,1556168,3.193374822342517
111,416560,2.32326197217499
111,727272,2.859230076031252
111,1011250,2.381782078368974
111,1912542,1.2866527314296161
111,2229453,3.3249842583712432
111,589563,1.9460404455534106
111,803298,3.5197938838872385
111,1826465,2.992975802429626
111,338723,3.500682264576856
111,785917,4.2960664597408424
111,440905,3.352491600957295
111,847349,2.537444186402876
111,36478,2.908611891901214
111,2029744,2.8144343242300223
111,1810022,3.7301132794531866
111,2554860,3.089959481304419
111,780390,2.831390887109352
111,990918,2.8703543187956786
111,117060,2.812771263635473
111,2400911,2.575559951448994
111,766629,2.95758690434651
111,2481504,2.772536377135358
111,2264796,3.103006225831894
111,1438214,3.0603167476139976
111,912661,3.185378008391944
111,1384373,3.264167308906087
111,2502816,2.75994965835217
111,1569593,2.3153730934812935
111,1325077,3.697131090485826
111,2117432,2.4551990195376883
111,1899399,2.4945868935987954
111,1729518,4.3849487783979155
111,2441503,3.1505467007051857
111,1933592,3.96155322895243
111,1140580,3.380573078921456
111,2414529,3.0494136447289426
111,828045,3.614788738691839
111,767891,3.496189993496147
111,350145,3.0458766040330745
111,721577,3.088275612918043
111,9861,3.199541699654097
111,94321,3.673024867396954
111,2635599,2.7062422164233486
111,1698802,3.5824253303138645
111,1537969,3.44331590696854
111,1105686,3.876195979547531
111,587372,3.694877010775971
111,2501829,3.5076227747777358
111,2361318,2.9540963032927827
111,2270830,2.437222596726761
111,2292731,3.588356116522964
111,1360550,3.6205255539091468
111,1003661,3.1885014861020657
111,1631698,3.1721488932441915
111,1773695,3.381446091677755
111,1398256,3.038719628942292
111,1663888,3.026143135282288
111,874830,3.2363064375869435
111,1076056,4.035642755164751
111,1001928,2.799149717815899
111,1418514,2.7892668659478255
111,1058309,3.129141693018785
111,2395020,3.82581312733533
111,410989,3.099376916058709
111,812726,3.24452639558226
111,1832810,4.667186595504113
111,2330786,3.4422588827641643
111,214191,3.280816582306148
111,39450,3.9783597583097157
111,2432231,3.2382766684888438
111,2592723,3.517822889600047
111,974878,3.6835610545726745
111,2316467,3.3126667543080526
111,2105294,3.0773792356058745
111,1852040,1.6818556133030695
111,1233312,2.556641348407945
111,1275794,2.9488893998573844
111,1726192,2.9138646346964263
111,345868,3.6059740561371076
111,2617354,3.1398563027152564
111,1276983,2.35699656552256
111,84970,3.270173807214057
111,1228562,3.1551737131331548
111,911514,3.4912246560616977
111,1062800,2.97808141319705
111,629874,3.1080714137747707
111,2216150,2.6993045356982313
111,1404811,2.92855031530365
111,954742,2.9668234492547683
111,2263378,3.3394734745321126
111,2534701,3.176970637906983
111,528772,3.048064341585558
111,1423566,3.4626514026091377
111,2243515,3.1450087408132408
111,1740238,2.5892491882460877
122,1977128,2.849002803187705
122,1478381,3.284774342385785
122,1235769,2.1255331837422387
122,2081711,3.065500248944882
122,2647197,3.109443383813271
122,1926750,2.7761185206509147
122,1696241,2.789697576096703
122,1734270,2.5810134271930214
122,983389,3.277617689795618
122,880471,3.1627928386234982
122,1072055,2.5431624213495
122,2642350,2.83211098173349
122,407037,2.359322750344166
122,514787,3.5354009138319387
122,2627800,2.4380990641038442
122,2174688,2.2120385596395455
122,237413,3.1112085964647496
122,2274452,2.9434539043084205
122,1842072,3.1885921626484888
122,1397843,3.306116222769851
122,2247242,3.189564328872485
122,1746378,3.3462748854249185
122,726079,3.1647118996777657
122,260187,3.0999389114225133
122,958956,2.6162342406063153
122,601778,2.9186735150869167
122,2032861,2.0007414024315597
122,877349,3.6234220803058923
122,786950,2.9360144685382834
122,2456207,2.15030711549806
122,212985,2.2726601378072
122,307517,3.7896407054899948
122,1729739,3.9731363041472503
122,416560,2.239417220973366
122,139147,2.503663470714975
122,2255880,1.8882783524823452
122,591612,2.861950720796923
122,2133714,3.5005615522558804
122,1184498,3.0112338399305143
122,1323507,2.2316806693646885
122,1217643,3.442999977774185
122,1546472,2.9322360863113466
122,781021,3.105353185686663
122,1519722,3.0377338436974988
122,524218,2.681767975052348
122,1470255,2.6315689522791925
122,1265739,2.690594212779416
122,1198962,3.263347689381348
122,1367834,3.2910650266822703
122,2265021,2.588704944536561
122,2270619,4.87257413146768
123,718303,2.8184473530585863
123,1512017,2.888480472768039
123,2553056,2.987893448911452
123,1434295,1.993957608738071
123,834752,2.8159140087062733
123,1932594,1.8025303076131074
123,1663467,3.0120938138020317
127,1294425,2.8967982641699574
127,2551641,2.4366719673392607
127,1455234,2.7666502827948514
127,2243703,3.232414354741292
127,2630072,3.070277442615467
127,587812,2.648770842761749
127,568832,2.2567399027242963
127,1532336,1.7986977522601149
127,1023101,2.2090016688545893
127,722033,2.5765264803626016
127,49585,1.953588408328721
127,627975,4.234103513842709
127,1635220,3.4077803218345077
127,769235,3.300983903988725
127,497457,3.298303315098418
127,779328,2.6284807730872464
127,1918704,3.2067919996920224
127,1730537,2.92818073553947
127,2035595,2.177584342190361
127,1194698,2.2535963205260794
127,984474,3.175387899548975
127,2627800,2.225911087560908
127,2141037,2.2891283324870364
127,1771242,2.6564360366905526
127,701962,2.223982402612767
127,129766,2.398118426442663
127,2083367,2.8531157208748676
127,1055424,2.366965771940437
127,1234576,2.874238035582909
127,894805,3.004017076628384
127,2536547,1.944984879712214
127,1662724,2.6835115070631588
127,1313129,2.3266844865186798
127,112349,2.9984122901804304
127,1129493,1.9713877709634047
127,1726869,2.2459201714681205
127,2324305,2.15668406573848
127,2636126,3.035301573888163
127,1885503,2.4047171858010232
127,895641,2.9427451423685147
127,2264796,2.864466905089939
127,1733203,2.2836860776442127
127,298126,1.950760642460188
127,1379159,5.07338028930398
127,2097277,2.2228426922264077
127,746375,3.255561558005666
127,2424986,2.8912065546545875
127,1611857,2.8114887513686364
127,1483639,2.8118003359599184
127,107909,2.9221423238442883
127,554424,3.1581806523707487
127,2124351,3.003121336211698
127,2427329,2.6863735622102176
127,1708823,3.1171975458252863
127,59005,1.7721690972863053
127,1912389,1.9460208159154455
127,1222252,2.7563507191696703
145,1546535,3.485860066887977
145,883478,3.0778425720481675
145,2105086,3.822891086149635
145,1177340,3.561377764100992
145,1954386,2.882455142512608
145,529889,3.1078019752146
145,2609372,3.9382395733363276
145,833829,3.955223740411521
154,2429449,3.276389137575257
156,1502634,4.009294171636921
156,1177218,3.207979161259107
156,1523159,3.2579390913723443
156,959714,3.9705271111201843
156,1667283,3.172071470495329
156,311641,1.6714809186902724
156,1909326,3.2470640571242013
156,1932377,2.9528491743485765
156,2331662,3.5347462988498717
156,1023101,3.0302076689062893
156,493082,3.306679686896377
156,2604976,2.9577536310974164
156,1706364,3.3564551981622497
156,1567202,1.7370021248599237
156,1145956,2.8218869079634774
156,2527376,4.028479673801252
156,1103080,3.505484681185955
156,2414191,2.7112907286701105
156,1261084,2.7677615869654764
156,864172,2.8993426000196347
156,334051,3.4389530027247996
156,786695,3.6164076532578027
156,798730,4.373955577275028
156,1047830,3.437796394471312
156,1964514,3.798584051596387
156,471023,3.688058353959379
156,684056,2.980472108466386
156,1329779,3.5794345284036613
156,1473595,3.6594492517597637
156,788852,3.42032498950632
156,2147779,3.975827031153514
156,1125150,3.643574599673817
156,929122,3.231619231283767
156,1160858,3.469481948126893
156,2457095,2.2205689870330247
156,1125803,3.665317976081318
156,1204995,3.958246069740734
156,2494753,3.3916787483313384
156,422879,4.210223500759649
156,2055810,3.0182012013600192
156,659526,3.550692361415438
156,143120,3.645135046258489
156,1696181,3.976749337843065
156,2485784,3.390558796255387
156,1999791,3.771624914978506
156,877394,2.8237476099325214
156,779811,3.597571822923043
156,675111,2.685837422971854
